type,element_id,text,metadata,filename
UncategorizedText,00b2e179cdb858579b428085a1a1fee0,"Fu, W., Fuller, B., Gao, C., Goswami, V., Goyal, N., Hartshorn, A., Hosseini, S., Hou, R., Inan, H., Kardas, M., Kerkez, V., Khabsa, M., Kloumann, I., Korenev, A., Koura, P. S., Lachaux, M.-A., Lavril, T., Lee, J., Liskovich, D., Lu, Y., Mao, Y., Martinet, X., Mihaylov, T., Mishra, P., Molybog, I., Nie, Y., Poulton, A., Reizen- stein, J., Rungta, R., Saladi, K., Schelten, A., Silva, R., Smith, E. M., Subramanian, R., Tan, X. E., Tang, B., Taylor, R., Williams, A., Kuan, J. X., Xu, P., Yan, Z., Zarov, I., Zhang, Y., Fan, A., Kambadur, M., Narang, S., Rodriguez, A., Stojnic, R., Edunov, S., and Scialom, T. Llama 2: Open Foundation and Fine-Tuned Chat Mod- els, July 2023.","{'languages': ['heb', 'eng'], 'page_number': 11, 'parent_id': 'abed60a578cbae66de1b3dd7078475d2', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
UncategorizedText,24e7ad247b132e142f25a99476786ec8,"Wang, A., Singh, A., Michael, J., Hill, F., Levy, O., and Bowman, S. R. GLUE: A Multi-Task Benchmark and Analysis Platform for Natural Language Understanding, February 2019.","{'languages': ['heb', 'eng'], 'page_number': 11, 'parent_id': 'abed60a578cbae66de1b3dd7078475d2', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
UncategorizedText,3e9798daf37dd0b37dd0d11e0ff9c2c0,"Wang, Y., Lin, Y., Zeng, X., and Zhang, G. MultiLoRA: Democratizing LoRA for Better Multi-Task Learning, November 2023.","{'languages': ['heb', 'eng'], 'page_number': 11, 'parent_id': 'abed60a578cbae66de1b3dd7078475d2', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
UncategorizedText,4449ec16f513f123e6b5bd1415a91428,"Xia, W., Qin, C., and Hazan, E. Chain of LoRA: Efficient Fine-tuning of Language Models via Residual Learning, January 2024.","{'languages': ['heb', 'eng'], 'page_number': 11, 'parent_id': 'abed60a578cbae66de1b3dd7078475d2', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
Title,99222b189c602fa381a681080b66131d,"Zhang, B. and Sennrich, R. Root Mean Square Layer Nor-","{'languages': ['heb', 'eng'], 'page_number': 11, 'parent_id': 'abed60a578cbae66de1b3dd7078475d2', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
Title,68832108f3b28264a738f539a0265c13,"malization, October 2019.","{'languages': ['heb', 'eng'], 'page_number': 11, 'parent_id': 'abed60a578cbae66de1b3dd7078475d2', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
Footer,eec11cd04afc7d6826603245af0dd1d1,11,"{'languages': ['heb', 'eng'], 'page_number': 11, 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
Header,a09c0165fc918279d1186fbfcbecc9b1,GaLore: Memory-Efficient LLM Training by Gradient Low-Rank Projection,"{'languages': ['heb', 'eng'], 'page_number': 12, 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
Title,5fc6334a593e4bc0ced3a662b327b13f,A. Proofs,"{'languages': ['heb', 'eng'], 'page_number': 12, 'parent_id': 'a09c0165fc918279d1186fbfcbecc9b1', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
NarrativeText,56a0e8aae7f8a58fbbd63e4456672e79,A.1. Gradient becomes low-rank,"{'languages': ['heb', 'eng'], 'page_number': 12, 'parent_id': '5fc6334a593e4bc0ced3a662b327b13f', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
NarrativeText,efaa2cdfc61bdd51ca3f58b81ba4d8a6,Lemma A.1 (Gradient becomes low-rank during training). Let m ≤ n without loss of generality. The gradient update:,"{'languages': ['heb', 'eng'], 'page_number': 12, 'parent_id': '5fc6334a593e4bc0ced3a662b327b13f', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
Title,7d89893e553c31ff0a2ff7a2881912ba,"Gt = A − BWtC, Wt = Wt−1 + ηGt−1","{'languages': ['heb', 'eng'], 'page_number': 12, 'parent_id': 'a09c0165fc918279d1186fbfcbecc9b1', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
NarrativeText,3923604846da618d9aa76b54359d20a1,with constant A and PSD matrices B and C and randomly initialized W0 leads to low-rank gradient with high probability:,"{'languages': ['heb', 'eng'], 'page_number': 12, 'parent_id': '7d89893e553c31ff0a2ff7a2881912ba', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
Title,eecd04bc800f417c1bd2bc7eccf53de0,stable-rank(Gt) ≤ 1 +,"{'languages': ['heb', 'eng'], 'page_number': 12, 'parent_id': 'a09c0165fc918279d1186fbfcbecc9b1', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
UncategorizedText,9739c9707c0a3d445040f62b4f5f8fb9,m (cid:88),"{'languages': ['heb', 'eng'], 'page_number': 12, 'parent_id': 'eecd04bc800f417c1bd2bc7eccf53de0', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
UncategorizedText,b6e41e6f6d674f374a963985b59c5bea,i=2,"{'languages': ['heb', 'eng'], 'page_number': 12, 'parent_id': 'eecd04bc800f417c1bd2bc7eccf53de0', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
Title,b8b39d937d358019d0f1ecd887d467dc,O,"{'languages': ['heb', 'eng'], 'page_number': 12, 'parent_id': 'a09c0165fc918279d1186fbfcbecc9b1', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
UncategorizedText,00e3ba8470aeed294de67f228ff4c6fe,(cid:18)1 − ηλiν1 1 − ηλ1ν1,"{'languages': ['heb', 'eng'], 'page_number': 12, 'parent_id': 'b8b39d937d358019d0f1ecd887d467dc', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
UncategorizedText,09fc52457aaec7521d7071a253606d25,(cid:19)2t,"{'languages': ['heb', 'eng'], 'page_number': 12, 'parent_id': 'b8b39d937d358019d0f1ecd887d467dc', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
NarrativeText,784997ce399c6ee9394656fec8ac54f8,"Here ν1 = λmin(C) is the smallest eigenvalues of C and λ1 ≤ ... ≤ λn are eigenvalues of B. Furthermore, if λ2 > λ1 and ν1 > 0, then Gt converges to rank-1 exponentially.","{'languages': ['heb', 'eng'], 'page_number': 12, 'parent_id': 'b8b39d937d358019d0f1ecd887d467dc', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
Title,be441a20eee0e6024dcf1c3336240afb,Proof. We have,"{'languages': ['heb', 'eng'], 'page_number': 12, 'parent_id': 'a09c0165fc918279d1186fbfcbecc9b1', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
UncategorizedText,5ef6dd5679c7d2ca72640abb8c74ec2c,Gt = A − BWtC = A − B(Wt−1 + ηGt−1)C = Gt−1 − ηBGt−1C,"{'languages': ['heb', 'eng'], 'page_number': 12, 'parent_id': 'be441a20eee0e6024dcf1c3336240afb', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
NarrativeText,2d1cb29154bb5f54e2e1356a6b415d2f,"Let B = UDBU⊤ and C = V DCV ⊤ be the eigen decomposition of B and C. DB = diag(λ1,...,λm) and DC = diag(ν1,...,νn) are their eigenvalues sorted in ascending orders (i.e., λ1 ≤ ... ≤ λm and ν1 ≤ ... ≤ νn). Define Ht := U⊤GtV . It is clear that rank(Ht) = rank(Gt) and we have:","{'languages': ['heb', 'eng'], 'page_number': 12, 'parent_id': 'be441a20eee0e6024dcf1c3336240afb', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
Title,a3d786243c5337ec50aa2448209cbde2,Ht := U⊤GtV = Ht−1 − ηDBHt−1DC,"{'languages': ['heb', 'eng'], 'page_number': 12, 'parent_id': 'a09c0165fc918279d1186fbfcbecc9b1', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
NarrativeText,b20513506f7100e2afbae8a3cdb174d9,"Suppose ht,ij is the ij component of Ht, then from the equation above we have:","{'languages': ['heb', 'eng'], 'page_number': 12, 'parent_id': 'a3d786243c5337ec50aa2448209cbde2', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
UncategorizedText,a0e50a05b381e052fd7547f3c121fd7e,"ht,ij = ht−1,ij − ηλiνjht−1,ij = (1 − ηλiνj)ht−1,ij = (1 − ηλiνj)th0,ij","{'languages': ['heb', 'eng'], 'page_number': 12, 'parent_id': 'a3d786243c5337ec50aa2448209cbde2', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
NarrativeText,b69f9a006d01e986b9a3bfa96baa0344,"Then for first few rows i and columns j that correspond to large eigenvalues, ht,ij → 0 quickly and rank(Ht) becomes small.","{'languages': ['heb', 'eng'], 'page_number': 12, 'parent_id': 'a3d786243c5337ec50aa2448209cbde2', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
NarrativeText,0c91a4843f2efe8f9b9460a4461af06b,"To make it more precise, consider the stable rank:","{'languages': ['heb', 'eng'], 'page_number': 12, 'parent_id': 'a3d786243c5337ec50aa2448209cbde2', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
Title,98e67acb76b9edda4387aaa6f020a0c4,stable-rank(Gt) = stable-rank(Ht) =,"{'languages': ['heb', 'eng'], 'page_number': 12, 'parent_id': 'a09c0165fc918279d1186fbfcbecc9b1', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
UncategorizedText,686b91b585702a9ee2e2e5a4ece2388e,∥Ht∥2 F ∥Ht∥2 2,"{'languages': ['heb', 'eng'], 'page_number': 12, 'parent_id': '98e67acb76b9edda4387aaa6f020a0c4', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
NarrativeText,4ce2aed5d13bacfdca6e51e92f63e048,Then we have:,"{'languages': ['heb', 'eng'], 'page_number': 12, 'parent_id': '98e67acb76b9edda4387aaa6f020a0c4', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
UncategorizedText,6da3cadc1037dd5a0f74a431b4061464,∥Ht∥2,"{'languages': ['heb', 'eng'], 'page_number': 12, 'parent_id': '98e67acb76b9edda4387aaa6f020a0c4', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
UncategorizedText,da9389a5fa344ee9a030d875f69a763f,F =,"{'languages': ['heb', 'eng'], 'page_number': 12, 'parent_id': '98e67acb76b9edda4387aaa6f020a0c4', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
UncategorizedText,201acd8e9cb7d7f65afcdfafd3588501,m (cid:88),"{'languages': ['heb', 'eng'], 'page_number': 12, 'parent_id': '98e67acb76b9edda4387aaa6f020a0c4', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
UncategorizedText,b320af19bf13d08a6f0315d5cf641e65,n (cid:88),"{'languages': ['heb', 'eng'], 'page_number': 12, 'parent_id': '98e67acb76b9edda4387aaa6f020a0c4', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
Title,6b9cf96457c45190d95d756c8e904118,(1 − ηλiνj)2th2,"{'languages': ['heb', 'eng'], 'page_number': 12, 'parent_id': 'a09c0165fc918279d1186fbfcbecc9b1', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
Title,afa244c176cfcfe0356e2f25d34ba9fe,"0,ij","{'languages': ['heb', 'eng'], 'page_number': 12, 'parent_id': 'a09c0165fc918279d1186fbfcbecc9b1', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
UncategorizedText,82fb2ec9af85732f26354b9dbc29f899,i=1,"{'languages': ['heb', 'eng'], 'page_number': 12, 'parent_id': 'afa244c176cfcfe0356e2f25d34ba9fe', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
UncategorizedText,f3a483e44783f91401542488d8aaee0f,j=1,"{'languages': ['heb', 'eng'], 'page_number': 12, 'parent_id': 'afa244c176cfcfe0356e2f25d34ba9fe', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
Title,61718676124fb0c0fd7d7ab6ada755b8,and,"{'languages': ['heb', 'eng'], 'page_number': 12, 'parent_id': 'a09c0165fc918279d1186fbfcbecc9b1', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
UncategorizedText,a50b73b2d3c0a5d377b12df5c5a1c671,∥Ht∥2,"{'languages': ['heb', 'eng'], 'page_number': 12, 'parent_id': '61718676124fb0c0fd7d7ab6ada755b8', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
UncategorizedText,ec7d29e02b10944ffa4b36ddc5526f2c,2 ≥,"{'languages': ['heb', 'eng'], 'page_number': 12, 'parent_id': '61718676124fb0c0fd7d7ab6ada755b8', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
UncategorizedText,f35dcb4fffa617468eb17b861488f131,n (cid:88),"{'languages': ['heb', 'eng'], 'page_number': 12, 'parent_id': '61718676124fb0c0fd7d7ab6ada755b8', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
Title,d2c517621a5f6c4f4c1e6f1690ba9bad,H2,"{'languages': ['heb', 'eng'], 'page_number': 12, 'parent_id': 'a09c0165fc918279d1186fbfcbecc9b1', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
UncategorizedText,e0f66457f27f8ed288a26787ded9563c,"t,1j =","{'languages': ['heb', 'eng'], 'page_number': 12, 'parent_id': 'd2c517621a5f6c4f4c1e6f1690ba9bad', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
UncategorizedText,209d2adc1cc463fb38bca08a4457ff0a,n (cid:88),"{'languages': ['heb', 'eng'], 'page_number': 12, 'parent_id': 'd2c517621a5f6c4f4c1e6f1690ba9bad', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
UncategorizedText,c83142a585a28fa2a010cc7828bfa15c,(1 − ηλ1νj)2th2,"{'languages': ['heb', 'eng'], 'page_number': 12, 'parent_id': 'd2c517621a5f6c4f4c1e6f1690ba9bad', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
